Amount,Narration,Status,Entry Type,reference,Reference,Transaction Date
100.00,Sodiq,success,credit,Tczxyqfvffo,Tczxyqfvffo,12/10/24
100.00,Sodiq,success,credit,Timfsvhiuuv,Timfsvhiuuv,12/10/24
100.00,Sodiq,success,credit,Tbqkkzxdzco,Tbqkkzxdzco,12/10/24
100.00,Sodiq,success,credit,Tgmgatpnaph,Tgmgatpnaph,12/10/24
100.00,Sodiq,success,credit,Tdartomzmaf,Tdartomzmaf,12/10/24
100.00,Sodiq,success,credit,Tgcwxffodia,Tgcwxffodia,12/10/24
100.00,Sodiq,success,credit,Twaudcckcdy,Twaudcckcdy,12/10/24
100.00,Sodiq,success,credit,Trcwrsqmmdz,Trcwrsqmmdz,12/10/24
100.00,Sodiq,success,credit,Tzpinxyzcpp,Tzpinxyzcpp,12/10/24
100.00,Sodiq,success,credit,Tqdrlzuwayi,Tqdrlzuwayi,12/10/24
100.00,Sodiq,success,credit,Tljbjhlecwm,Tljbjhlecwm,12/10/24
100.00,Sodiq,success,credit,Tulnvnkraju,Tulnvnkraju,12/10/24
100.00,Sodiq,success,credit,Tgutemijlsh,Tgutemijlsh,12/10/24
100.00,Sodiq,success,credit,Tbripyipvxe,Tbripyipvxe,12/10/24
100.00,Sodiq,success,credit,Tmbpdtqdmpp,Tmbpdtqdmpp,12/10/24
100.00,Sodiq,success,credit,Thelbytpyyh,Thelbytpyyh,12/10/24
100.00,Sodiq,success,credit,Tedtqcmmouo,Tedtqcmmouo,12/10/24
100.00,Sodiq,success,credit,Txzveeaoqxw,Txzveeaoqxw,12/10/24
100.00,Sodiq,success,credit,Tkgfflpnhsd,Tkgfflpnhsd,12/10/24
100.00,Sodiq,success,credit,Tqsmbfpazcl,Tqsmbfpazcl,12/10/24
100.00,Sodiq,success,credit,Tyanztaxhwl,Tyanztaxhwl,12/10/24
100.00,Sodiq,success,credit,Taduwjudnoa,Taduwjudnoa,12/10/24
100.00,Sodiq,success,credit,Thablkymwqz,Thablkymwqz,12/10/24
100.00,Sodiq,success,credit,Tbhmhahznps,Tbhmhahznps,12/10/24
100.00,Sodiq,success,credit,Tufaizznqou,Tufaizznqou,12/10/24
100.00,Sodiq,success,credit,Tseynoksbjq,Tseynoksbjq,12/10/24
100.00,Sodiq,success,credit,Tmfmkukecme,Tmfmkukecme,12/10/24
100.00,Sodiq,success,credit,Tloodagepsh,Tloodagepsh,12/10/24
100.00,Sodiq,success,credit,Tyzcoyijbvn,Tyzcoyijbvn,12/10/24
100.00,Sodiq,success,credit,Teeaedfnlqn,Teeaedfnlqn,12/10/24
100.00,Sodiq,success,credit,Tbhcpbpalun,Tbhcpbpalun,12/10/24
100.00,Sodiq,success,credit,Tdaqmxwgkla,Tdaqmxwgkla,12/10/24
100.00,Sodiq,success,credit,Taykibbvmvx,Taykibbvmvx,12/10/24
100.00,Sodiq,success,credit,Thdscarhmqg,Thdscarhmqg,12/10/24
100.00,Sodiq,success,credit,Thwjrgvzvik,Thwjrgvzvik,12/10/24
100.00,Sodiq,success,credit,Twnuwzfspyn,Twnuwzfspyn,12/10/24
100.00,Sodiq,success,credit,Twctgqmxgcz,Twctgqmxgcz,12/10/24
100.00,Sodiq,success,credit,Tiqyaynekgl,Tiqyaynekgl,12/10/24
100.00,Sodiq,success,credit,Tcdibxjihdi,Tcdibxjihdi,12/10/24
100.00,Sodiq,success,credit,Tdpscuebkac,Tdpscuebkac,12/10/24
100.00,Sodiq,success,credit,Takucmvnqif,Takucmvnqif,12/10/24
100.00,Sodiq,success,credit,Tckyounzxed,Tckyounzxed,12/10/24
100.00,Sodiq,success,credit,Trxwnyfpywr,Trxwnyfpywr,12/10/24
100.00,Sodiq,success,credit,Trncfgmegqn,Trncfgmegqn,12/10/24
100.00,Sodiq,success,credit,Tiuwlnjafrt,Tiuwlnjafrt,12/10/24
100.00,Sodiq,success,credit,Tkqazuaavmw,Tkqazuaavmw,12/10/24
100.00,Sodiq,success,credit,Trzicqeqpcc,Trzicqeqpcc,12/10/24
100.00,Sodiq,success,credit,Turiutvcyue,Turiutvcyue,12/10/24
100.00,Sodiq,success,credit,Twusctuecvz,Twusctuecvz,12/10/24
100.00,Sodiq,success,credit,Tjfshxjloez,Tjfshxjloez,12/10/24
100.00,Sodiq,success,credit,Tlclodiaqxn,Tlclodiaqxn,12/10/24
100.00,Sodiq,success,credit,Tluktvdxubx,Tluktvdxubx,12/10/24
100.00,Sodiq,success,credit,Tmphbdzpjhn,Tmphbdzpjhn,12/10/24
100.00,Sodiq,success,credit,Tlfhdknrlld,Tlfhdknrlld,12/10/24
100.00,Sodiq,success,credit,Trfhnpkbdrp,Trfhnpkbdrp,12/10/24
100.00,Sodiq,success,credit,Tesncxhvqsz,Tesncxhvqsz,12/11/24
100.00,Sodiq,success,credit,Tkbgtpddofd,Tkbgtpddofd,12/11/24
100.00,Sodiq,success,credit,Tiytoxakeen,Tiytoxakeen,12/11/24
100.00,Sodiq,success,credit,Thbwdfiuqsm,Thbwdfiuqsm,12/10/24
100.00,Sodiq,success,credit,Tcdosqetbwt,Tcdosqetbwt,12/10/24
100.00,Sodiq,success,credit,Trivnpzoyqq,Trivnpzoyqq,12/10/24
100.00,Sodiq,success,credit,Toxzmrtyqgf,Toxzmrtyqgf,12/10/24
100.00,Sodiq,success,credit,Tysgherbxsh,Tysgherbxsh,12/10/24
100.00,Sodiq,success,credit,Tnggspsfkft,Tnggspsfkft,12/10/24
100.00,Sodiq,success,credit,Tryzvmydkzf,Tryzvmydkzf,12/10/24
100.00,Sodiq,success,credit,Tazaukvwduv,Tazaukvwduv,12/10/24
100.00,Sodiq,success,credit,Tdwuyoxvpvl,Tdwuyoxvpvl,12/10/24
100.00,Sodiq,success,credit,Tckzuasabpo,Tckzuasabpo,12/10/24
100.00,Sodiq,success,credit,Tghjzrfqxck,Tghjzrfqxck,12/10/24
100.00,Sodiq,success,credit,Tfyqcqypqxv,Tfyqcqypqxv,12/10/24
100.00,Sodiq,success,credit,Tiyaahywmtt,Tiyaahywmtt,12/10/24
100.00,Sodiq,success,credit,Ttqewvdyqbk,Ttqewvdyqbk,12/10/24
100.00,Sodiq,success,credit,Tybobnmzlvj,Tybobnmzlvj,12/10/24
100.00,Sodiq,success,credit,Tzbamnnttsn,Tzbamnnttsn,12/10/24
100.00,Sodiq,success,credit,Tqzajenwmdo,Tqzajenwmdo,12/10/24
100.00,Sodiq,success,credit,Trybkuevuwk,Trybkuevuwk,12/10/24
100.00,Sodiq,success,credit,Ttilokdcivg,Ttilokdcivg,12/10/24
100.00,Sodiq,success,credit,Tivmffufund,Tivmffufund,12/10/24
100.00,Sodiq,success,credit,Tfadydfshva,Tfadydfshva,12/10/24
100.00,Sodiq,success,credit,Trbesmombao,Trbesmombao,12/10/24
100.00,Sodiq,success,credit,Taodtmmduyx,Taodtmmduyx,12/10/24
100.00,Sodiq,success,credit,Tswurhzizic,Tswurhzizic,12/10/24
100.00,Sodiq,success,credit,Tmqjbeuskwq,Tmqjbeuskwq,12/10/24
100.00,Sodiq,success,credit,Tmrrywhkweq,Tmrrywhkweq,12/10/24
100.00,Sodiq,success,credit,Tlavyokzhyy,Tlavyokzhyy,12/11/24
100.00,Sodiq,success,credit,Tiuflntgfmr,Tiuflntgfmr,12/10/24
100.00,Sodiq,success,credit,Tokgmfloarf,Tokgmfloarf,12/10/24
100.00,Sodiq,success,credit,Tyvupvjadcp,Tyvupvjadcp,12/10/24
100.00,Sodiq,success,credit,Tgdrbzzvgft,Tgdrbzzvgft,12/10/24
100.00,Sodiq,success,credit,Tmoaymonvsc,Tmoaymonvsc,12/10/24
100.00,Sodiq,success,credit,Tpmrmjmxxsp,Tpmrmjmxxsp,12/10/24
100.00,Sodiq,success,credit,Tloyblnorea,Tloyblnorea,12/11/24
100.00,Sodiq,success,credit,Tmfnqszjjmp,Tmfnqszjjmp,12/10/24
100.00,Sodiq,success,credit,Tycekkrqeva,Tycekkrqeva,12/10/24
100.00,Sodiq,success,credit,Tccxlvnfdaf,Tccxlvnfdaf,12/10/24
100.00,Sodiq,success,credit,Tyhlmovmxrh,Tyhlmovmxrh,12/10/24
100.00,Sodiq,success,credit,Tinephmanaf,Tinephmanaf,12/10/24
100.00,Sodiq,success,credit,Twtpoyrorxj,Twtpoyrorxj,12/10/24
100.00,Sodiq,success,credit,Tvnfzwchdvq,Tvnfzwchdvq,12/10/24
100.00,Sodiq,success,credit,Tbutumkawyc,Tbutumkawyc,12/10/24
100.00,Sodiq,success,credit,Twktgfbrsml,Twktgfbrsml,12/10/24
100.00,Sodiq,success,credit,Tlohtypkvgs,Tlohtypkvgs,12/10/24
100.00,Sodiq,success,credit,Txlxwtrhlpa,Txlxwtrhlpa,12/10/24
100.23,Sodiq,success,debit,Tfarxhpyxqh,Tfarxhpyxqh,1/6/25
2000.00,Bill payment to mtn for 09055755671,success,debit,Tmjytolxzzu,Tmjytolxzzu,12/19/24
10.00,Sodiq,success,debit,Tfarxhpyxqh,Tfarxhpyxqh,1/6/25
100.00,Bill payment to mtn for 7918852161,success,debit,Tsmkiilukvs,Tsmkiilukvs,12/19/24
10.00,Very easy,success,debit,Twwdivamcci,Twwdivamcci,12/16/24
10.00,Easyy,success,debit,Tlmuhputezo,Tlmuhputezo,12/16/24
1000.00,Very easy,success,debit,Twwdivamcci,Twwdivamcci,12/16/24
10.00,Sodiq,success,debit,Tmapforxqyn,Tmapforxqyn,1/6/25
100.23,Sodiq,success,debit,Toclujhdtab,Toclujhdtab,12/22/24
10.00,Sodiq,success,debit,Toclujhdtab,Toclujhdtab,12/22/24
10.00,Sodiq,success,debit,Tcjtvosnagv,Tcjtvosnagv,1/6/25
10000.00,bulk transfer,success,debit,Teqaoimrqsn,Teqaoimrqsn,1/6/25
100.23,Sodiq,success,debit,Tqixkqmuvoo,Tqixkqmuvoo,12/22/24
10.00,Sodiq,success,debit,Tqixkqmuvoo,Tqixkqmuvoo,12/22/24
10.00,bulk transfer,success,debit,Teqaoimrqsn,Teqaoimrqsn,1/6/25
100.23,Sodiq,success,debit,Tyynrjdiohs,Tyynrjdiohs,12/23/24
10.00,Sodiq,success,debit,Tyynrjdiohs,Tyynrjdiohs,12/23/24
100.23,Sodiq,success,debit,Tiesxtmhrge,Tiesxtmhrge,12/23/24
10.00,Sodiq,success,debit,Tiesxtmhrge,Tiesxtmhrge,12/23/24
2000.00,,processing,debit,Tbipekedbjj,Tbipekedbjj,1/8/25
100.23,Sodiq,success,debit,Tvokdlnoxoo,Tvokdlnoxoo,12/24/24
10.00,Sodiq,success,debit,Tvokdlnoxoo,Tvokdlnoxoo,12/24/24
100.00,Bill payment to mtn for 7918852161,success,debit,Tibcjpwqkjh,Tibcjpwqkjh,12/24/24
100.00,Bill payment to mtn for 7918852161,success,debit,Txsavfogkvt,Txsavfogkvt,12/26/24
100.00,Bill payment to mtn for 7918852161,success,debit,Tmeiibiynya,Tmeiibiynya,12/24/24
2150.00,Bill payment to dstv for 22822834591,success,debit,Typcrhqnsgy,Typcrhqnsgy,12/24/24
1000.00,Easyy,success,debit,Tlmuhputezo,Tlmuhputezo,12/16/24
100.00,Bill payment to mtn for 09055755671,success,debit,Tarbzachxwj,Tarbzachxwj,12/16/24
20.00,Bill payment to mtn for 09055755671,success,debit,Tarbzachxwj,Tarbzachxwj,12/16/24
10.00,Sodiq,success,debit,Tcjtvosnagv,Tcjtvosnagv,1/6/25
4150.00,Bill payment to gotv for 22822822314,success,debit,Tqahlyekvfz,Tqahlyekvfz,1/7/25
100.23,Sodiq,success,debit,Thxgubtjdre,Thxgubtjdre,12/22/24
10.00,Sodiq,success,debit,Thxgubtjdre,Thxgubtjdre,12/22/24
100.23,Sodiq,success,debit,Tfzxggmfnvs,Tfzxggmfnvs,12/22/24
10.00,Sodiq,success,debit,Tfzxggmfnvs,Tfzxggmfnvs,12/22/24
10.00,,processing,debit,Tbipekedbjj,Tbipekedbjj,1/8/25
2000.00,,processing,debit,Trnrnwgxbba,Trnrnwgxbba,1/8/25
10.00,,processing,debit,Trnrnwgxbba,Trnrnwgxbba,1/8/25
200.00,Bill payment to 9mobile for 11020034671,processing,debit,Tzjojygykiw,Tzjojygykiw,1/8/25
100.23,Sodiq,success,debit,Tscuwacrsnj,Tscuwacrsnj,12/24/24
10.00,Sodiq,success,debit,Tscuwacrsnj,Tscuwacrsnj,12/24/24
2150.00,Bill payment to dstv for 22822834591,success,debit,Tngmudbuhil,Tngmudbuhil,12/24/24
100.00,Bill payment to mtn for 7918852161,success,debit,Tktzvamjxln,Tktzvamjxln,12/25/24
14250.00,Bill payment to dstv for 22322322322,success,debit,Tltmbdgvrfk,Tltmbdgvrfk,12/27/24
500.00,Bill payment to 9mobile for 09055766752,success,debit,Tylypilwcrn,Tylypilwcrn,12/30/24
2150.00,Bill payment to dstv for 23465674685,success,debit,Txmqtmqwfoq,Txmqtmqwfoq,12/30/24
100.00,Bill payment to 9mobile for 09055755858,success,debit,Tijdmcvmhdw,Tijdmcvmhdw,12/27/24
500.00,Bill payment to 9mobile for 09055755671,success,debit,Tylxqzuocjl,Tylxqzuocjl,12/30/24
100.23,Sodiq,success,debit,Tzzmcrkuene,Tzzmcrkuene,12/28/24
10.00,Sodiq,success,debit,Tzzmcrkuene,Tzzmcrkuene,12/28/24
50.00,Bill payment to airtel for 09088755763,success,debit,Tpmjbjnjfpg,Tpmjbjnjfpg,12/30/24
2150.00,Bill payment to dstv for 23567667532,success,debit,Tgzcfemnmfz,Tgzcfemnmfz,12/30/24
500.00,Bill payment to airtel for 09055755671,success,debit,Tjtrgszvutg,Tjtrgszvutg,12/30/24
100.00,Bill payment to mtn for 7918852161,success,debit,Tsrpvbmfdvc,Tsrpvbmfdvc,12/30/24
100.00,Bill payment to mtn for 7918852161,success,debit,Tbovhopvzdk,Tbovhopvzdk,12/30/24
100.00,Bill payment to mtn for 7918852161,success,debit,Tiousnnlcqm,Tiousnnlcqm,12/30/24
10.00,,processing,debit,Tfwjsoaiqtb,Tfwjsoaiqtb,12/30/24
2000.00,,failed,debit,Tfwjsoaiqtb,Tfwjsoaiqtb,12/30/24
10.00,,processing,debit,Targciqhviq,Targciqhviq,12/30/24
3000.00,,failed,debit,Targciqhviq,Targciqhviq,12/30/24
5500.00,Bill payment to gotv for 22822822828,success,debit,Trvlcbhvvap,Trvlcbhvvap,12/31/24
10.00,Sodiq,success,debit,Tmapforxqyn,Tmapforxqyn,1/6/25
100.23,Sodiq,success,debit,Txfrtpmfsxh,Txfrtpmfsxh,12/31/24
10.00,Sodiq,success,debit,Txfrtpmfsxh,Txfrtpmfsxh,12/31/24
100.23,Sodiq,success,debit,Tyrrbupaqsg,Tyrrbupaqsg,12/31/24
10.00,Sodiq,success,debit,Tyrrbupaqsg,Tyrrbupaqsg,12/31/24
5300.00,Bill payment to dstv for 1102003467,success,debit,Tfvqorvmctg,Tfvqorvmctg,12/31/24
5000.00,,processing,debit,Taceffdflsk,Taceffdflsk,1/2/25
10.00,,processing,debit,Taceffdflsk,Taceffdflsk,1/2/25
2150.00,Bill payment to dstv for 23456789087,success,debit,Tgjelvrhjvl,Tgjelvrhjvl,1/3/25
2000.00,,processing,debit,Tcgafzjzlqy,Tcgafzjzlqy,1/5/25
10.00,,processing,debit,Tcgafzjzlqy,Tcgafzjzlqy,1/5/25
2000.00,,processing,debit,Tzunvskvegm,Tzunvskvegm,1/5/25
10.00,,processing,debit,Tzunvskvegm,Tzunvskvegm,1/5/25
2000.00,,processing,debit,Ttxnufyrbpb,Ttxnufyrbpb,1/5/25
10.00,,processing,debit,Ttxnufyrbpb,Ttxnufyrbpb,1/5/25
2000.00,,processing,debit,Tkvgajxcjah,Tkvgajxcjah,1/5/25
10.00,,processing,debit,Tkvgajxcjah,Tkvgajxcjah,1/5/25
2000.00,,processing,debit,Talbvnegnun,Talbvnegnun,1/5/25
10.00,,processing,debit,Talbvnegnun,Talbvnegnun,1/5/25
100.23,Sodiq,success,debit,Tsiazjwtftg,Tsiazjwtftg,1/6/25
2000.00,fr,success,credit,Tswkxflveay,Tswkxflveay,1/5/25
10.00,fr,success,debit,Tswkxflveay,Tswkxflveay,1/5/25
2000.00,fr,success,debit,Tswkxflveay,Tswkxflveay,1/5/25
10.00,Sodiq,success,debit,Tsiazjwtftg,Tsiazjwtftg,1/6/25
100.23,Sodiq,success,debit,Tmxdaroesqo,Tmxdaroesqo,1/6/25
100.00,fff,success,debit,Tmqpazernnr,Tmqpazernnr,1/5/25
10.00,fff,success,debit,Tmqpazernnr,Tmqpazernnr,1/5/25
10.00,Sodiq,success,debit,Tmxdaroesqo,Tmxdaroesqo,1/6/25
10.00,Sodiq,success,debit,Tlotydrqpcv,Tlotydrqpcv,1/6/25
10.00,Sodiq,success,debit,Temaxpxdkhu,Temaxpxdkhu,1/6/25
10.00,Sodiq,success,debit,Tlotydrqpcv,Tlotydrqpcv,1/6/25
10.00,Sodiq,success,debit,Temaxpxdkhu,Temaxpxdkhu,1/6/25
10.00,Sodiq,success,debit,Thppfzvbocp,Thppfzvbocp,1/6/25
10.00,Sodiq,success,debit,Tvztiivoutw,Tvztiivoutw,1/6/25
10.00,Sodiq,success,debit,Thppfzvbocp,Thppfzvbocp,1/6/25
10.00,Sodiq,success,debit,Tvztiivoutw,Tvztiivoutw,1/6/25
10.00,Sodiq,success,debit,Tebjvxarhhr,Tebjvxarhhr,1/6/25
500.00,Bill payment to airtel for 09055755671,success,debit,Tizrwfqxksx,Tizrwfqxksx,1/6/25
100.23,Sodiq,success,debit,Tflurrlieeh,Tflurrlieeh,1/6/25
10.00,Sodiq,success,debit,Tflurrlieeh,Tflurrlieeh,1/6/25
10.00,Sodiq,success,debit,Ttvbsmlowra,Ttvbsmlowra,1/6/25
10.00,Sodiq,success,debit,Ttvbsmlowra,Ttvbsmlowra,1/6/25
100.23,Sodiq,success,debit,Tlsxgirzkmh,Tlsxgirzkmh,1/6/25
10.00,Sodiq,success,debit,Tlsxgirzkmh,Tlsxgirzkmh,1/6/25
10.00,Sodiq,success,debit,Tffhadhwuja,Tffhadhwuja,1/6/25
10.00,Sodiq,success,debit,Tffhadhwuja,Tffhadhwuja,1/6/25
10.00,Sodiq,success,debit,Tfhwychknnm,Tfhwychknnm,1/6/25
100.00,Bill payment to mtn for 7918852161,success,debit,Tvochrenqpn,Tvochrenqpn,1/6/25
10.00,Sodiq,success,debit,Tfhwychknnm,Tfhwychknnm,1/6/25
100.23,Sodiq,success,debit,Tebjvxarhhr,Tebjvxarhhr,1/6/25
10.00,Sodiq,success,debit,Tdooowwvknc,Tdooowwvknc,1/6/25
10.00,Sodiq,success,debit,Tdooowwvknc,Tdooowwvknc,1/6/25
5300.00,Bill payment to dstv for 1102003467,success,debit,Tfygbizhaov,Tfygbizhaov,1/6/25
10.00,Sodiq,success,debit,Toufayulktz,Toufayulktz,1/6/25
100.00,Bill payment to mtn for 7918852161,success,debit,Tjqtrwaigsw,Tjqtrwaigsw,1/6/25
10.00,Sodiq,success,debit,Tkxeltkbkjt,Tkxeltkbkjt,1/6/25
10.00,Sodiq,success,debit,Tkxeltkbkjt,Tkxeltkbkjt,1/6/25
100.00,Bill payment to airtel for 1102003467,success,debit,Tldxdkfinhr,Tldxdkfinhr,1/6/25
10.00,Sodiq,success,debit,Toufayulktz,Toufayulktz,1/6/25
100.00,Bill payment to glo for 1102003467,success,debit,Tairkwczyft,Tairkwczyft,1/6/25
100.00,Bill payment to smile for 1102003467,success,debit,Txdgrynamjc,Txdgrynamjc,1/6/25
100.00,Bill payment to 9mobile for 1102003467,success,debit,Tvftoouqzff,Tvftoouqzff,1/6/25
100.00,Bill payment to mtn for 11020034671,success,debit,Tboyshuqdjg,Tboyshuqdjg,1/6/25
50.00,Bill payment to airtel for 11020034671,success,debit,Tpbggrcgzrs,Tpbggrcgzrs,1/6/25
200.00,Bill payment to 9mobile for 11020034671,success,debit,Tkqjoabwptn,Tkqjoabwptn,1/6/25
10.00,Sodiq,success,debit,Tjdxykcqgeo,Tjdxykcqgeo,1/6/25
1800.00,Bill payment to smile for 11020034671,success,debit,Ttgdtkycxar,Ttgdtkycxar,1/6/25
100.00,Bill payment to mtn for 7918852161,success,debit,Tlbfegiviuy,Tlbfegiviuy,1/6/25
900.00,Bill payment to gotv for 1102003467,success,debit,Tjrtdvcxphu,Tjrtdvcxphu,1/6/25
100.00,Bill payment to airtel for 1102003467,success,debit,Tzdraafurna,Tzdraafurna,1/6/25
2150.00,Bill payment to dstv for 23456789011,processing,debit,Toffshbmhvu,Toffshbmhvu,1/7/25
100.00,Bill payment to smile for 1102003467,success,debit,Tnzizdraivz,Tnzizdraivz,1/6/25
100.23,Sodiq,processing,debit,Tpvpwtgbvul,Tpvpwtgbvul,1/8/25
50.00,Bill payment to airtel for 11020034671,success,debit,Tuehzcyiqao,Tuehzcyiqao,1/6/25
10.00,Sodiq,processing,debit,Tpvpwtgbvul,Tpvpwtgbvul,1/8/25
1800.00,Bill payment to smile for 11020034671,success,debit,Tnsclygford,Tnsclygford,1/6/25
900.00,Bill payment to gotv for 1102003467,success,debit,Txdqdczcnzx,Txdqdczcnzx,1/6/25
100.00,bulk transfer,success,debit,Tnvyfwpcxzv,Tnvyfwpcxzv,1/6/25
10.00,bulk transfer,success,debit,Tnvyfwpcxzv,Tnvyfwpcxzv,1/6/25
10.00,,processing,debit,Tmzmvppjkww,Tmzmvppjkww,1/9/25
10.00,Sodiq,processing,debit,Toadjqvxvbu,Toadjqvxvbu,1/8/25
10.00,Sodiq,failed,debit,Tozjmhqkhos,Tozjmhqkhos,1/8/25
10.00,Sodiq,failed,debit,Toadjqvxvbu,Toadjqvxvbu,1/8/25
1800.00,Bill payment to smile for 11020034671,processing,debit,Txlsodchmrb,Txlsodchmrb,1/8/25
2000.00,test,processing,debit,Tuiiwnqzing,Tuiiwnqzing,1/9/25
10.00,test,processing,debit,Tuiiwnqzing,Tuiiwnqzing,1/9/25
10000.00,,processing,debit,Tmzmvppjkww,Tmzmvppjkww,1/9/25
10023.00,Bill payment to undefined for 09055755671,failed,debit,Trllrjiiejl,Trllrjiiejl,1/10/25
7100.00,Bill payment to dstv for 22522422322,success,debit,Tmighskeghg,Tmighskeghg,1/10/25
100.00,Bill payment to smile for 1102003467,success,debit,Tbdhktswqxq,Tbdhktswqxq,1/6/25
5300.00,Bill payment to dstv for 1102003467,success,debit,Tsqhfsmtbts,Tsqhfsmtbts,1/6/25
2300.00,Bill payment to abuja_electric_postpaid for 07034953306,failed,debit,Ttorhsawqnp,Ttorhsawqnp,1/6/25
10.00,Sodiq,success,debit,Ttymerfklpx,Ttymerfklpx,1/6/25
1800.00,Bill payment to waec for 1102003467,success,debit,Tdanpqacbqc,Tdanpqacbqc,1/6/25
10.00,Sodiq,success,debit,Ttymerfklpx,Ttymerfklpx,1/6/25
29300.00,Bill payment to dstv for 1102003467,success,debit,Tagacfvewjp,Tagacfvewjp,1/6/25
900.00,Bill payment to gotv for 22822322319,success,debit,Tzrcqikswan,Tzrcqikswan,1/6/25
1800.00,Bill payment to smile for 11020034671,success,debit,Tpsswkbiakc,Tpsswkbiakc,1/6/25
100.00,Bill payment to mtn for 7918852161,success,debit,Tjohowtwihi,Tjohowtwihi,1/6/25
100.23,Sodiq,success,debit,Tdxalkmwvrm,Tdxalkmwvrm,1/6/25
10.00,Sodiq,success,debit,Tdxalkmwvrm,Tdxalkmwvrm,1/6/25
100.00,Bill payment to mtn for 11020034671,success,debit,Twrkkxofezw,Twrkkxofezw,1/6/25
10.00,Sodiq,success,debit,Tcbpnzvcvqo,Tcbpnzvcvqo,1/6/25
10.00,Sodiq,success,debit,Tcbpnzvcvqo,Tcbpnzvcvqo,1/6/25
100.00,Bill payment to glo for 1102003467,success,debit,Tkqxofzifhn,Tkqxofzifhn,1/6/25
100.00,Bill payment to airtel for 1102003467,success,debit,Tguxzksjlzt,Tguxzksjlzt,1/6/25
100.00,Bill payment to 9mobile for 1102003467,success,debit,Twjnhfjdrxh,Twjnhfjdrxh,1/6/25
50.00,Bill payment to airtel for 11020034671,success,debit,Tphbwzzwtsw,Tphbwzzwtsw,1/6/25
5300.00,Bill payment to dstv for 1102003467,success,debit,Tvlgzzlcket,Tvlgzzlcket,1/6/25
200.00,Bill payment to 9mobile for 11020034671,success,debit,Tgwjtbhdjes,Tgwjtbhdjes,1/6/25
2300.00,Bill payment to abuja_electric_postpaid for 07034953306,failed,debit,Tcwwcjyuuaz,Tcwwcjyuuaz,1/6/25
900.00,Bill payment to gotv for 1102003467,success,debit,Tcajmzyiftw,Tcajmzyiftw,1/6/25
29300.00,Bill payment to dstv for 1102003467,success,debit,Tieeqdrspaz,Tieeqdrspaz,1/6/25
1800.00,Bill payment to waec for 1102003467,success,debit,Tstasjxbjlz,Tstasjxbjlz,1/6/25
10.00,Sodiq,success,debit,Tavcdbldunu,Tavcdbldunu,1/6/25
100.23,Sodiq,success,debit,Tavcdbldunu,Tavcdbldunu,1/6/25
10.00,Sodiq,success,debit,Tmjzaigygbe,Tmjzaigygbe,1/6/25
10.00,Sodiq,success,debit,Tjdxykcqgeo,Tjdxykcqgeo,1/6/25
10.00,Sodiq,success,debit,Tmjzaigygbe,Tmjzaigygbe,1/6/25
1800.00,Bill payment to waec for 1102003467,processing,debit,Tztekpsznvp,Tztekpsznvp,1/8/25
100.00,Bill payment to mtn for 7918852161,success,debit,Tbcgdiuyktf,Tbcgdiuyktf,1/6/25
100.00,Bill payment to glo for 1102003467,success,debit,Tqmslgocgxr,Tqmslgocgxr,1/6/25
100.00,Bill payment to glo for 1102003467,success,debit,Tiuahkwhtzk,Tiuahkwhtzk,1/6/25
100.00,Bill payment to 9mobile for 1102003467,success,debit,Tqdolukjxda,Tqdolukjxda,1/6/25
100.00,Bill payment to airtel for 1102003467,success,debit,Tbemqqwwthc,Tbemqqwwthc,1/6/25
200.00,Bill payment to 9mobile for 11020034671,success,debit,Todnqhviryr,Todnqhviryr,1/6/25
100.00,Bill payment to mtn for 11020034671,success,debit,Tscsridfhdd,Tscsridfhdd,1/6/25
1800.00,Bill payment to smile for 11020034671,success,debit,Tqdalhyhjxo,Tqdalhyhjxo,1/6/25
2150.00,Bill payment to dstv for 23456789011,processing,debit,Tnosjjjaqyg,Tnosjjjaqyg,1/7/25
200.00,Bill payment to 9mobile for 11020034671,success,debit,Tudssziwigw,Tudssziwigw,1/6/25
5300.00,Bill payment to dstv for 1102003467,success,debit,Ttvvnavheru,Ttvvnavheru,1/6/25
100.23,Sodiq,processing,debit,Tkjjhfumham,Tkjjhfumham,1/8/25
100.00,bulk transfer,success,debit,Tucypgchqmd,Tucypgchqmd,1/6/25
10.00,bulk transfer,success,debit,Tucypgchqmd,Tucypgchqmd,1/6/25
10.00,Sodiq,processing,debit,Tkjjhfumham,Tkjjhfumham,1/8/25
10.00,Sodiq,processing,debit,Tozjmhqkhos,Tozjmhqkhos,1/8/25
100.00,Bill payment to smile for 1102003467,processing,debit,Tvsouzgrhkr,Tvsouzgrhkr,1/8/25
100.00,Bill payment to mtn for 11020034671,processing,debit,Ttqeovaneae,Ttqeovaneae,1/8/25
900.00,Bill payment to gotv for 1102003467,processing,debit,Tymrqhziijj,Tymrqhziijj,1/8/25
2000.00,testing,processing,debit,Twqhigwrxva,Twqhigwrxva,1/9/25
5300.00,Bill payment to dstv for 1102003467,success,debit,Tcehmswbbfb,Tcehmswbbfb,1/6/25
100.00,Bill payment to 9mobile for 1102003467,success,debit,Twdjpakonct,Twdjpakonct,1/6/25
10.00,testing,processing,debit,Twqhigwrxva,Twqhigwrxva,1/9/25
10.00,test,success,debit,Tpczogiqhln,Tpczogiqhln,1/14/25
